Metro,Dimension Type,Month,Dimension,Measure,Value,YoY
Chicago,Timeseries,2015-02,Metro Median Base Pay,Median Base Pay,52964.66667,
Chicago,Timeseries,2015-01,Metro Median Base Pay,Median Base Pay,53051,
Chicago,Timeseries,2014-12,Metro Median Base Pay,Median Base Pay,53104.66667,
Chicago,Timeseries,2014-11,Metro Median Base Pay,Median Base Pay,53023.66667,
Boston,Timeseries,2018-11,Metro Median Base Pay,Median Base Pay,60783.33333,
Boston,Timeseries,2018-10,Metro Median Base Pay,Median Base Pay,60395.66667,
Boston,Timeseries,2018-09,Metro Median Base Pay,Median Base Pay,60056,
Boston,Timeseries,2018-08,Metro Median Base Pay,Median Base Pay,59965.33333,
Boston,Timeseries,2018-07,Metro Median Base Pay,Median Base Pay,60000,
Boston,Timeseries,2018-06,Metro Median Base Pay,Median Base Pay,60110,
Boston,Timeseries,2018-05,Metro Median Base Pay,Median Base Pay,60055.66667,
Boston,Timeseries,2018-04,Metro Median Base Pay,Median Base Pay,59799,
Boston,Timeseries,2018-03,Metro Median Base Pay,Median Base Pay,59391.66667,
Boston,Timeseries,2018-02,Metro Median Base Pay,Median Base Pay,59354.33333,
Boston,Timeseries,2018-01,Metro Median Base Pay,Median Base Pay,59229,
Boston,Timeseries,2017-12,Metro Median Base Pay,Median Base Pay,59254,
Boston,Timeseries,2017-11,Metro Median Base Pay,Median Base Pay,59001,
Boston,Timeseries,2017-10,Metro Median Base Pay,Median Base Pay,59060.66667,
Boston,Timeseries,2017-09,Metro Median Base Pay,Median Base Pay,58939,
Boston,Timeseries,2017-08,Metro Median Base Pay,Median Base Pay,58923.33333,
Boston,Timeseries,2017-07,Metro Median Base Pay,Median Base Pay,58890.66667,
Boston,Timeseries,2017-06,Metro Median Base Pay,Median Base Pay,59084,
Boston,Timeseries,2017-05,Metro Median Base Pay,Median Base Pay,58995,
Boston,Timeseries,2017-04,Metro Median Base Pay,Median Base Pay,59010.66667,
Boston,Timeseries,2017-03,Metro Median Base Pay,Median Base Pay,58774.66667,
Boston,Timeseries,2017-02,Metro Median Base Pay,Median Base Pay,58851.33333,
Boston,Timeseries,2017-01,Metro Median Base Pay,Median Base Pay,58503.33333,
Boston,Timeseries,2016-12,Metro Median Base Pay,Median Base Pay,58244.66667,
Boston,Timeseries,2016-11,Metro Median Base Pay,Median Base Pay,58123.66667,
Boston,Timeseries,2016-10,Metro Median Base Pay,Median Base Pay,58101.33333,
Boston,Timeseries,2016-09,Metro Median Base Pay,Median Base Pay,57863,
Boston,Timeseries,2016-08,Metro Median Base Pay,Median Base Pay,57498.66667,
Boston,Timeseries,2016-07,Metro Median Base Pay,Median Base Pay,57481.33333,
Boston,Timeseries,2016-06,Metro Median Base Pay,Median Base Pay,57729.66667,
Boston,Timeseries,2016-05,Metro Median Base Pay,Median Base Pay,57682.33333,
Boston,Timeseries,2016-04,Metro Median Base Pay,Median Base Pay,57347.33333,
Boston,Timeseries,2016-03,Metro Median Base Pay,Median Base Pay,56890.66667,
Boston,Timeseries,2016-02,Metro Median Base Pay,Median Base Pay,56611.33333,
Boston,Timeseries,2016-01,Metro Median Base Pay,Median Base Pay,56352.33333,
Boston,Timeseries,2015-12,Metro Median Base Pay,Median Base Pay,56153.33333,
Boston,Timeseries,2015-11,Metro Median Base Pay,Median Base Pay,55965.66667,
Boston,Timeseries,2015-10,Metro Median Base Pay,Median Base Pay,55899.66667,
Boston,Timeseries,2015-09,Metro Median Base Pay,Median Base Pay,55931.33333,
Boston,Timeseries,2015-08,Metro Median Base Pay,Median Base Pay,55854.33333,
Boston,Timeseries,2015-07,Metro Median Base Pay,Median Base Pay,55755.66667,
Boston,Timeseries,2015-06,Metro Median Base Pay,Median Base Pay,55291,
Boston,Timeseries,2015-05,Metro Median Base Pay,Median Base Pay,55131,
Boston,Timeseries,2015-04,Metro Median Base Pay,Median Base Pay,55055.33333,
Boston,Timeseries,2015-03,Metro Median Base Pay,Median Base Pay,55214,
Boston,Timeseries,2015-02,Metro Median Base Pay,Median Base Pay,55324.33333,
Boston,Timeseries,2015-01,Metro Median Base Pay,Median Base Pay,55039.33333,
Boston,Timeseries,2014-12,Metro Median Base Pay,Median Base Pay,55149,
Boston,Timeseries,2014-11,Metro Median Base Pay,Median Base Pay,54921,
Washington DC,Timeseries,2018-11,Metro Median Base Pay,Median Base Pay,61296.66667,
Washington DC,Timeseries,2018-10,Metro Median Base Pay,Median Base Pay,60983.66667,
Washington DC,Timeseries,2018-09,Metro Median Base Pay,Median Base Pay,60617.33333,
Washington DC,Timeseries,2018-08,Metro Median Base Pay,Median Base Pay,60352,
Washington DC,Timeseries,2018-07,Metro Median Base Pay,Median Base Pay,60058.33333,
Washington DC,Timeseries,2018-06,Metro Median Base Pay,Median Base Pay,60210.33333,
Washington DC,Timeseries,2018-05,Metro Median Base Pay,Median Base Pay,60164.66667,
Washington DC,Timeseries,2018-04,Metro Median Base Pay,Median Base Pay,60174,
Washington DC,Timeseries,2018-03,Metro Median Base Pay,Median Base Pay,59878.33333,
Washington DC,Timeseries,2018-02,Metro Median Base Pay,Median Base Pay,59756.33333,
Washington DC,Timeseries,2018-01,Metro Median Base Pay,Median Base Pay,59741.66667,
Washington DC,Timeseries,2017-12,Metro Median Base Pay,Median Base Pay,59660,
Washington DC,Timeseries,2017-11,Metro Median Base Pay,Median Base Pay,59405,
Washington DC,Timeseries,2017-10,Metro Median Base Pay,Median Base Pay,59383,
Washington DC,Timeseries,2017-09,Metro Median Base Pay,Median Base Pay,59409.66667,
Washington DC,Timeseries,2017-08,Metro Median Base Pay,Median Base Pay,59233.33333,
Washington DC,Timeseries,2017-07,Metro Median Base Pay,Median Base Pay,58977.33333,
Washington DC,Timeseries,2017-06,Metro Median Base Pay,Median Base Pay,58972.33333,
Washington DC,Timeseries,2017-05,Metro Median Base Pay,Median Base Pay,59237.33333,
Washington DC,Timeseries,2017-04,Metro Median Base Pay,Median Base Pay,59155,
Washington DC,Timeseries,2017-03,Metro Median Base Pay,Median Base Pay,59061,
Washington DC,Timeseries,2017-02,Metro Median Base Pay,Median Base Pay,58734.33333,
Washington DC,Timeseries,2017-01,Metro Median Base Pay,Median Base Pay,58846.33333,
Washington DC,Timeseries,2016-12,Metro Median Base Pay,Median Base Pay,58667,
Washington DC,Timeseries,2016-11,Metro Median Base Pay,Median Base Pay,58736.66667,
Washington DC,Timeseries,2016-10,Metro Median Base Pay,Median Base Pay,58616,
Washington DC,Timeseries,2016-09,Metro Median Base Pay,Median Base Pay,58442,
Washington DC,Timeseries,2016-08,Metro Median Base Pay,Median Base Pay,58315.66667,
Washington DC,Timeseries,2016-07,Metro Median Base Pay,Median Base Pay,58282.66667,
Washington DC,Timeseries,2016-06,Metro Median Base Pay,Median Base Pay,58234.66667,
Washington DC,Timeseries,2016-05,Metro Median Base Pay,Median Base Pay,58203.33333,
Washington DC,Timeseries,2016-04,Metro Median Base Pay,Median Base Pay,57951,
Washington DC,Timeseries,2016-03,Metro Median Base Pay,Median Base Pay,57810,
Washington DC,Timeseries,2016-02,Metro Median Base Pay,Median Base Pay,57575.33333,
Washington DC,Timeseries,2016-01,Metro Median Base Pay,Median Base Pay,57350.66667,
Washington DC,Timeseries,2015-12,Metro Median Base Pay,Median Base Pay,57234.33333,
Washington DC,Timeseries,2015-11,Metro Median Base Pay,Median Base Pay,57121,
Washington DC,Timeseries,2015-10,Metro Median Base Pay,Median Base Pay,57230.66667,
Washington DC,Timeseries,2015-09,Metro Median Base Pay,Median Base Pay,57072.33333,
Washington DC,Timeseries,2015-08,Metro Median Base Pay,Median Base Pay,57022,
Washington DC,Timeseries,2015-07,Metro Median Base Pay,Median Base Pay,56759.33333,
Washington DC,Timeseries,2015-06,Metro Median Base Pay,Median Base Pay,56673,
Washington DC,Timeseries,2015-05,Metro Median Base Pay,Median Base Pay,56568,
Washington DC,Timeseries,2015-04,Metro Median Base Pay,Median Base Pay,56494.66667,
Washington DC,Timeseries,2015-03,Metro Median Base Pay,Median Base Pay,56404.33333,
Washington DC,Timeseries,2015-02,Metro Median Base Pay,Median Base Pay,56322,
Washington DC,Timeseries,2015-01,Metro Median Base Pay,Median Base Pay,56267.66667,
Washington DC,Timeseries,2014-12,Metro Median Base Pay,Median Base Pay,56416,
Washington DC,Timeseries,2014-11,Metro Median Base Pay,Median Base Pay,56265,
